,id,price,beds,baths,parking,title,address,propertyType,status,bond
688,16087586,450.0,3,2,1,$450 pw,"11 Bonfire Way, Cranbourne South VIC 3977",House,new,1955.0
689,16087584,990.0,3,2,1,$990 per week,"9/322 Albert Street, East Melbourne VIC 3002",Apartment / Unit / Flat,new,4302.0
690,16087581,425.0,2,2,2,$425 per week,"73 Lakeviews Circuit, Yarrawonga VIC 3730",House,new,1700.0
691,15580112,420.0,4,2,2,$420 per week,"3 Flourish Way, Werribee VIC 3030",House,recentlyUpdated,1825.0
692,15909798,410.0,4,1,2,$410.00 Per week,"2 Salisbury Avenue, Newington VIC 3350",House,recentlyUpdated,1776.0
693,16087575,420.0,2,1,1,$420.00,"2/66 Noble Street, Newtown VIC 3220",Apartment / Unit / Flat,new,1825.0
694,16087573,420.0,1,1,1,$420,"703/6 Acacia Place, Abbotsford VIC 3067",Apartment / Unit / Flat,new,1825.0
695,16087571,530.0,2,2,1,$530,"108/15-21 Harrow Street, Box Hill VIC 3128",Apartment / Unit / Flat,new,2303.0
696,16087568,410.0,2,1,0,$410 per week,"71 Waratah Street, Geelong West VIC 3218",House,new,1781.0
697,9737471,635.0,3,1,2,$635.00 per week,"3/46 Seymour Road, Elsternwick VIC 3185",Townhouse,recentlyUpdated,2607.0
698,16087553,430.0,4,1,4,$430 per week,"2101 Lyell Road, Redesdale VIC 3444",House,new,1868.0
699,16087552,650.0,4,2,5,$650 per week,"18 Towerbridge Rise, Sunbury VIC 3429",House,new,2824.0
700,16087550,355.0,3,2,1,$355 pw,"70 Aruma Avenue, Harkness VIC 3337",House,new,1538.0
701,16087549,1000.0,3,2,2,$1000 per week,"3 The Nook, Balwyn North VIC 3104",House,new,4345.0
702,16087548,370.0,3,2,1,$370 Per Week,"195 Community Hub, Hillside VIC 3037",House,new,1607.0
703,16087547,450.0,4,2,2,$450 Per Week,"7 Santos Court, Keilor Downs VIC 3038",House,new,1955.0
704,16087543,300.0,1,1,1,$300 Per Week,"4/102 Moreland Road, Brunswick VIC 3056",Apartment / Unit / Flat,new,1304.0
705,16087542,575.0,3,1,2,$575.00,"54 Elliot Street, Mordialloc VIC 3195",House,new,2499.0
706,16087535,950.0,3,2,2,$950 per week,"214/9 Darling Street, South Yarra VIC 3141",House,new,4128.0
707,15331371,1200.0,2,2,2,"$1,200 per week","402/166 Gertrude Street, Fitzroy VIC 3065",Apartment / Unit / Flat,recentlyUpdated,6000.0
708,16087533,310.0,3,1,1,$310 per week,"39 Fyfe Street, Hamilton VIC 3300",House,new,1240.0
709,16087525,465.0,3,1,2,$465,"91 Jerilderie Drive, Berwick VIC 3806",House,new,2015.0
710,16087524,670.0,4,2,1,$670.00,"20 Francis Street, Heidelberg Heights VIC 3081",Townhouse,new,2911.0
711,16087520,740.0,3,1,4,$740,"2 Oakbank Street, Newport VIC 3015",House,new,3215.0
712,16087516,370.0,2,1,1,$370 weekly,"7/2 Kipling St, St Kilda VIC 3182",Apartment / Unit / Flat,new,1608.0
713,16087511,375.0,1,1,1,$375 Per Week,"4/12 Vale Street, St Kilda VIC 3182",Apartment / Unit / Flat,new,1629.0
714,16087510,530.0,4,2,2,$530,"10 Season Way, Craigieburn VIC 3064",House,new,2303.0
715,16087509,380.0,3,1,1,$380 Per Week,"1/52-54 Genista Street, San Remo VIC 3925",House,new,1651.0
716,16087507,410.0,2,1,1,$410 per week,"4/8 Woodside Avenue, Ringwood VIC 3134",Apartment / Unit / Flat,new,1782.0
717,16087505,400.0,1,1,0,$400 per week,"711/422 Collins Street, Melbourne VIC 3000",Apartment / Unit / Flat,new,1738.0
718,16087504,310.0,1,1,0,$310 per week,"1/71 Mathoura Road, Toorak VIC 3142",Apartment / Unit / Flat,new,1344.0
719,16087494,450.0,3,2,2,$450 pw,"13 Kelly Street, Wodonga VIC 3690",House,new,1950.0
720,16087493,650.0,3,2,2,$650.00 pw,"96 Ninth Street, Mildura VIC 3500",Townhouse,new,2824.0
721,16087492,1600.0,4,3,2,"$1,600.00","1B Milroy Street, Brighton East VIC 3187",House,new,9600.0
722,16087490,480.0,4,2,2,$480pw/$2086pcm,"7 Longview Road, Warragul VIC 3820",House,new,2086.0
723,16087486,500.0,3,2,2,$500,"3/93 Thames Street, Box Hill VIC 3128",Townhouse,new,2173.0
724,16087482,690.0,3,1,2,"$690pw / $2,998pcm","12 Downs Street, Brunswick VIC 3056",House,new,2998.0
725,16087476,530.0,3,2,1,$530 per week,"17 Husband Road, Forest Hill VIC 3131",House,new,2303.0
726,16087470,600.0,4,1,3,$600,"76a Livingstone Street, Ivanhoe VIC 3079",House,new,2607.0
727,16087468,320.0,1,1,0,$320 per week,"7/1 Lawson Grove, South Yarra VIC 3141",Apartment / Unit / Flat,new,1390.0
728,16087465,320.0,3,1,1,$320.00 Wk,"51 McEacharn Street, Bairnsdale VIC 3875",House,new,1280.0
729,16087461,545.0,3,1,1,$545.00,"1/56 Darebin Street, Heidelberg VIC 3084",House,new,2368.0
730,16087457,475.0,3,1,0,$475.00,"110 Tennyson Street, Kensington VIC 3031",Apartment / Unit / Flat,new,2064.0
731,16087456,850.0,4,2,2,$850 weekly,"6/8-10 Lincoln Road, Essendon VIC 3040",Townhouse,new,3693.0
732,16087455,500.0,4,2,2,$500 per week,"59 Bensonhurst Parade, Point Cook VIC 3030",House,new,2173.0
733,16087453,360.0,3,2,1,$360,"11/1-3 Stawell Street, Werribee VIC 3030",House,new,1564.0
734,16087452,620.0,2,1,1,$620 Per Week,"1/97 Charles Street, Prahran VIC 3181",Apartment / Unit / Flat,new,2694.0
735,16087450,420.0,3,1,2,$420 Per Week,"23 Payne Street, Gladstone Park VIC 3043",House,new,1826.0
736,16087441,340.0,2,1,1,$340 per week,"416 Pleasant Street, Newington VIC 3350",House,new,1477.0
737,15247792,800.0,3,2,2,$800 weekly,"2/3 Beatty Parade, Mornington VIC 3931",House,recentlyUpdated,3476.0
738,16087438,435.0,2,1,1,$435.00 Per Week,"7/149 Thames Promenade, Chelsea VIC 3196",Apartment / Unit / Flat,new,1890.0
739,16087434,390.0,4,2,0,$390.00,"41 Amesbury Avenue, Wyndham Vale VIC 3024",House,new,1695.0
740,16087425,795.0,3,2,1,$795.00,"10/98 Barkly Street, St Kilda VIC 3182",Townhouse,new,3454.0
741,16087424,420.0,1,1,1,$420 per week - partially furnished,"229/22 Kavanagh Street, Southbank VIC 3006",Apartment / Unit / Flat,new,1825.0
742,16087422,620.0,3,3,1,$620.00,"6 Warleigh Road, West Footscray VIC 3012",Townhouse,new,2694.0
743,16087420,450.0,3,2,2,$450 per week,"3/29 Brockley Street, Wodonga VIC 3690",Townhouse,new,1955.0
744,16087414,450.0,2,1,1,$450 Per Week,"2/70 Williams Road, Prahran VIC 3181",Apartment / Unit / Flat,new,1955.0
745,16087413,680.0,3,2,0,$680 per week,"10 Brooke Street, Eaglemont VIC 3084",House,new,2955.0
746,16087407,710.0,3,3,1,$710 per week,"1494 High Street, Glen Iris VIC 3146",Apartment / Unit / Flat,new,3086.0
747,16087402,460.0,2,1,0,$460 Per Week,"46 Earl Street, Windsor VIC 3181",House,new,1999.0
748,8647800,280.0,1,1,0,$280 per week,"604/127 Leicester Street, Carlton VIC 3053",Studio,recentlyUpdated,1217.0
749,16087396,460.0,4,2,2,$460 Per Week,"33 Sowerby Road, Morwell VIC 3840",House,new,1993.0
750,16087387,420.0,2,1,2,$420pw/$1825pcm,"1/32 Lower Plenty Road, Rosanna VIC 3084",Apartment / Unit / Flat,new,1825.0
751,16087380,390.0,2,1,1,$390 per week,"190B Broadway, Reservoir VIC 3073",Townhouse,new,1695.0
752,16087379,390.0,2,2,1,$390 Per Week,"39 Journey Drive, Fraser Rise VIC 3336",House,new,1695.0
753,16087374,560.0,3,1,2,$560 per week,"29 Grassland Avenue, Coburg VIC 3058",Townhouse,new,2433.0
754,16087373,410.0,4,2,2,"$410pw | $1,782pcm","30 Silky Oak Drive, Cranbourne VIC 3977",House,new,1782.0
755,16087358,430.0,2,2,1,"$430pw / $1,868pcm","59 Copernicus Crescent, Bundoora VIC 3083",Townhouse,new,1868.0
756,15103944,330.0,1,1,0,$330 per week / furnished,"709/131 Pelham Street, Carlton VIC 3053",Apartment / Unit / Flat,recentlyUpdated,1320.0
757,16087359,500.0,2,1,1,$500.00,"2/3 Bedford Street, North Melbourne VIC 3051",Apartment / Unit / Flat,new,2173.0
758,16087353,470.0,3,1,2,$470 pw,"19 Highfield Road, McCrae VIC 3938",House,new,2042.0
759,16087351,500.0,3,1,0,$500,"3556 Wangaratta-Whitfield Road, Edi VIC 3678",House,new,2000.0
760,16087350,470.0,4,2,2,$470 per week,"67 Presentation Boulevard, Winter Valley VIC 3358",House,new,2036.0
761,16087349,275.0,1,1,0,$275 per week,"3/31 Chapel Street, St Kilda East VIC 3183",Apartment / Unit / Flat,new,1192.0
762,16087346,470.0,3,1,2,$470,"9 Katrina Court, Noble Park North VIC 3174",House,new,2042.0
763,16087345,420.0,3,1,4,$420 Per Week,"14 Yaraan Street, Bell Park VIC 3215",House,new,1825.0
764,16087344,450.0,2,1,1,$450.00,"1/24 Rattray Rd, Montmorency VIC 3094",Apartment / Unit / Flat,new,1955.0
765,16087329,550.0,2,2,1,$550 per week,"1710/673 La Trobe Street, Docklands VIC 3008",Apartment / Unit / Flat,new,2390.0
766,16087327,400.0,3,2,1,$400 per week !!,"b/40 Austin street, Werribee VIC 3030",Townhouse,new,1738.0
767,16087326,490.0,3,2,2,$490PW / $2129PCM,"15 Crellin Crescent, Watsonia VIC 3087",House,new,2129.0
768,16087323,535.0,4,2,2,$535pw,"7 Accord Street, Mount Duneed VIC 3217",House,new,2319.0
769,16087321,470.0,2,1,1,$470.00,"11/22 Leonard Crescent, Ascot Vale VIC 3032",Apartment / Unit / Flat,new,2042.0
770,16087312,400.0,2,1,1,$400.00,"5/27 Broadway, Bonbeach VIC 3196",Apartment / Unit / Flat,new,1738.0
771,14144774,450.0,2,1,1,$450.00 per week,"02/180 Lennox Street, Richmond VIC 3121",Apartment / Unit / Flat,recentlyUpdated,1955.0
772,14337397,950.0,2,2,1,$950 per week,"101/7 Bleakhouse Lane, Albert Park VIC 3206",Apartment / Unit / Flat,recentlyUpdated,4128.0
773,16087306,390.0,2,1,2,$390.00,"19/22 Somerville Road, Hampton Park VIC 3976",Apartment / Unit / Flat,new,1695.0
774,16087301,600.0,3,1,2,$600 pw,"26 Fairway Crescent, McCrae VIC 3938",House,new,2607.0
775,16087300,650.0,2,2,1,$650 per week,"1/14-16 Johnson Street, Richmond VIC 3121",Townhouse,new,2824.0
776,16087299,500.0,1,1,1,$500 per week - furnished,"2105/31 Spring Street, Melbourne VIC 3000",Apartment / Unit / Flat,new,2173.0
777,16087296,300.0,2,1,1,$300 Per Week,"1/375 Lawrence Street, Wodonga VIC 3690",Apartment / Unit / Flat,new,1300.0
778,16087295,470.0,3,1,1,$470pw / $2042pcm,"1 Felicia Rise, Diamond Creek VIC 3089",House,new,2042.0
779,16087294,485.0,2,1,1,$485,"121/5 Beavers Road, Northcote VIC 3070",Apartment / Unit / Flat,new,2350.0
780,16087284,440.0,3,2,2,"$440 pw/$1,912 pcm","59 Cameron Parade, Bundoora VIC 3083",House,new,1912.0
781,16087283,660.0,5,2,2,$660,"79 Mowbray Drive, Wantirna South VIC 3152",House,new,2860.0
782,16087279,415.0,3,1,4,$415 per week,"25 Berndt Street, Tungamah VIC 3728",House,new,1660.0
783,16087278,220.0,1,1,1,$220.00,"11/12 Forrest Street, Sunshine VIC 3020",Apartment / Unit / Flat,new,958.0
784,16030605,770.0,5,2,3,$770 Per Week,"1789-1805 Melton Highway, Bonnie Brook VIC 3335",House,recentlyUpdated,3346.0
785,15337867,425.0,2,1,1,"$425pw/$1,847pcm","11/1062-1064 Burke Road, Balwyn North VIC 3104",Apartment / Unit / Flat,recentlyUpdated,1847.0
786,16087271,260.0,2,1,1,$260.00 per week,"4/306 Rubicon Street, Sebastopol VIC 3356",House,new,1126.0
787,16087270,290.0,2,1,1,$290 weekly,"1/49 Chum St, Golden Square VIC 3555",House,new,1260.0
788,16087267,650.0,4,2,2,$650,"59 Lynbrook Boulevard, Lynbrook VIC 3975",House,new,2816.0
789,15881578,430.0,3,1,3,$430,"52 Glenburn Drive, Hallam VIC 3803",House,recentlyUpdated,1863.0
790,16087259,375.0,3,1,1,$375,"3 Midway Cresent, Lalor VIC 3075",House,new,1625.0
791,16087257,450.0,4,2,2,$450.00 per week,"18 Spoonbill Avenue, Winter Valley VIC 3358",House,new,1950.0
792,16087258,520.0,3,2,2,$520 per week,"7 Poa Court, Keysborough VIC 3173",Townhouse,new,2260.0
793,16087223,475.0,2,1,1,$475.00,"801/8 Hallenstein Street, Footscray VIC 3011",Apartment / Unit / Flat,new,2058.0
794,16087222,390.0,3,1,0,$390,"1/11 Marjorie Avenue, Belmont VIC 3216",Apartment / Unit / Flat,new,1716.0
795,16087206,575.0,4,2,2,$575,"83 Skylark Boulevard, Clyde North VIC 3978",House,new,2499.0
796,16087207,750.0,3,2,2,$750.00,"1/831 Toorak Road, Hawthorn East VIC 3123",Townhouse,new,3259.0
797,16087203,395.0,3,2,1,$395 per week !!,"39 Market road, Werribee VIC 3030",Townhouse,new,1716.0
798,16087200,500.0,3,2,1,$500,"6/21 Raneen Drive, Langwarrin VIC 3910",Apartment / Unit / Flat,new,2173.0
799,16087198,750.0,3,2,2,$750.00,"1/831 Toorak Road, Hawthorn East VIC 3123",Townhouse,new,3259.0
800,16087196,650.0,3,2,2,$650 per week,"32 Pleasant Street, Newtown VIC 3220",House,new,2824.0
801,16087195,890.0,3,2,2,$890 pw,"2/13 Blenheim Street, Balaclava VIC 3183",Townhouse,new,3867.0
802,16087192,600.0,3,1,2,$600 pw,"26 Fairway Crescent, McCrae VIC 3938",House,new,2607.0
803,16087187,520.0,3,2,2,$520 weekly,"38 Tara Dr, Hastings VIC 3915",House,new,2260.0
804,15045197,640.0,2,1,1,$640,"616/338 Gore Street, Fitzroy VIC 3065",Apartment / Unit / Flat,recentlyUpdated,2781.0
805,16087182,525.0,4,2,2,$525 per week,"5 Cooba Place, Frankston VIC 3199",House,new,2281.0
806,16087180,420.0,4,2,2,$420.00 per week,"40 Olympic Ave, Norlane VIC 3214",House,new,1820.0
807,16087177,1100.0,3,3,1,"$1,100 per week","1B Warwick Street, North Melbourne VIC 3051",House,new,4779.0
808,16087175,550.0,3,1,2,$550,"44 kinnoull Grove, Glen Waverley VIC 3150",House,new,2390.0
809,14077709,730.0,4,3,2,$730,"2/20 Upper Skene Street, Newtown VIC 3220",Townhouse,recentlyUpdated,3172.0
810,16005402,550.0,5,3,2,$550,"198 Epping Road, Wollert VIC 3750",Acreage / Semi-Rural,recentlyUpdated,2390.0
811,16087161,1400.0,4,3,2,"$1,400.00","10A Cummins Rd, Brighton East VIC 3187",Townhouse,new,7000.0
812,16087160,495.0,1,1,1,$495.00,"51/8 Cook Street, Southbank VIC 3006",Apartment / Unit / Flat,new,2145.0
813,16087155,450.0,1,1,1,$450pw - Renovated! Extra rooms!,"3/57 Chapel Street, St Kilda VIC 3182",Apartment / Unit / Flat,new,1955.0
814,16087154,950.0,4,1,0,$950 per week,"68 Merton Street, Albert Park VIC 3206",House,new,5078.0
815,16087153,530.0,4,2,2,$530,"40 Pulford Crescent, Mill Park VIC 3082",House,new,2303.0
816,16087149,340.0,3,1,1,$340 Per Week,"13 Peter Street, Morwell VIC 3840",House,new,1473.0
817,15876137,500.0,3,2,1,$500 per week,"10 Ronald Street, Tawonga VIC 3697",House,recentlyUpdated,2172.0
818,16087139,450.0,2,2,1,$450.00,"2/32 Genista Street, Frankston South VIC 3199",Apartment / Unit / Flat,new,1955.0
819,16087128,400.0,2,1,1,$400pw/$1738pcm,"3/63A Park Street, Moonee Ponds VIC 3039",Apartment / Unit / Flat,new,1738.0
820,16087127,825.0,3,1,0,$825.00,"507 Station Street, Carlton North VIC 3054",House,new,3585.0
821,16087124,550.0,2,1,0,$550pw/ $2390pcm,"27 Wilkinson Street, Brunswick VIC 3056",House,new,2390.0
822,16087123,480.0,3,1,2,$480,"23 Trafalgar Crescent, Lilydale VIC 3140",House,new,2086.0
823,16087122,400.0,3,2,1,$400 Per Week,"22 Amaroo Drive, Churchill VIC 3842",House,new,1733.0
824,16087121,610.0,2,1,2,$610.00,"2/10 Allambee Avenue, Camberwell VIC 3124",Townhouse,new,2651.0
825,16087120,610.0,2,1,2,$610.00,"2/10 Allambee Avenue, Camberwell VIC 3124",Townhouse,new,2651.0
826,16072678,470.0,3,2,2,$470,"24 Ironbark Grove, Burnside Heights VIC 3023",House,recentlyUpdated,2036.0
827,16087112,530.0,4,2,2,$530,"29 Blackwood Road, Lara VIC 3212",House,new,2296.0
828,16087109,370.0,2,1,1,$370 per week,"35/108-124 Union Street, Brunswick VIC 3056",Apartment / Unit / Flat,new,1608.0
829,14872098,395.0,2,1,1,$395.00 per week,"103/88 Tram Road, Doncaster VIC 3108",Apartment / Unit / Flat,recentlyUpdated,1716.0
830,16087106,430.0,2,1,1,$430.00,"5/20 Lyndhurst Crescent, Brunswick East VIC 3057",House,new,1868.0
831,16087102,525.0,4,2,2,$525,"18 Honeyeater Way, Mount Duneed VIC 3217",House,new,2281.0
832,16087094,520.0,4,2,2,$520 per week,"176 Junction Road, Nunawading VIC 3131",House,new,2260.0
833,16087085,450.0,2,1,1,$450 Per Week,"1/75 Barkly Street, Mordialloc VIC 3195",Apartment / Unit / Flat,new,1955.0
834,16087078,460.0,2,2,1,$460 weekly,"106/1059-1061 Dandenong Road, Malvern East VIC 3145",Apartment / Unit / Flat,new,1999.0
835,16087075,750.0,4,2,2,$750,"4 Wilga Avenue, Altona VIC 3018",House,new,3259.0
836,16087073,390.0,4,2,1,$390 p.w.,"22 Dover Street, Wendouree VIC 3355",House,new,1690.0
837,16087069,440.0,2,1,1,$440.00,"3/9 Lisson Grove, Hawthorn VIC 3122",Apartment / Unit / Flat,new,1912.0
838,16087062,500.0,1,1,1,$500.00,"401/250 Gore Street, Fitzroy VIC 3065",Apartment / Unit / Flat,new,2173.0
839,14219096,520.0,2,1,0,$520 per week,"12 Cameron Street, Richmond VIC 3121",House,recentlyUpdated,2259.0
840,15910409,420.0,3,2,1,$420,"32 Mitcham Street, Truganina VIC 3029",House,recentlyUpdated,1825.0
841,16087054,750.0,3,2,2,$750 pw,"1/10 Unsworth Road, Ringwood North VIC 3134",Townhouse,new,3259.0
842,15295182,400.0,2,1,1,$400 per week,"406/12 Olive York Way, Brunswick West VIC 3055",Apartment / Unit / Flat,recentlyUpdated,1739.0
843,16087047,460.0,4,2,2,$460 Per Week Only,"195 Thames Blvd, Tarneit VIC 3029",House,new,1999.0
844,8640053,235.0,1,1,0,$235 per week,"206/32 St Edmonds Road, Prahran VIC 3181",Studio,recentlyUpdated,1021.0
845,16087041,300.0,2,1,2,$300,"103 Lloyd Street, Moe VIC 3825",House,new,1300.0
846,16087040,340.0,1,1,0,$340,"240/20 Shamrock Street, Abbotsford VIC 3067",Apartment / Unit / Flat,new,1478.0
847,15361660,520.0,3,2,2,$520,"2 Haig Street, Ringwood VIC 3134",House,recentlyUpdated,2260.0
848,16087037,300.0,2,1,2,$300,"103 Lloyd Street, Moe VIC 3825",House,new,1300.0
849,16087035,480.0,2,2,1,$480 weekly,"3/53 Wanda Rd, Caulfield North VIC 3161",Apartment / Unit / Flat,new,2086.0
850,16087031,350.0,3,1,1,$350.00 per week,"17 Murray Valley Highway, Cobram VIC 3644",House,new,1400.0
851,16087029,330.0,1,1,0,"$330pw | $1,434pcm","61C Fordholm Road, Hampton Park VIC 3976",Apartment / Unit / Flat,new,1434.0
852,16087027,430.0,2,1,1,$430 per week,"2/59 O'shannessy Street, Nunawading VIC 3131",Townhouse,new,1868.0
853,16087024,490.0,3,2,2,$490 pw,"6 Riverview Crescent, Wangaratta VIC 3677",House,new,2129.0
854,15133816,305.0,1,1,0,$305 per week,"410/5 Dudley Street, Caulfield East VIC 3145",Apartment / Unit / Flat,recentlyUpdated,1325.0
855,16087018,385.0,3,1,2,$385 Per Week,"4 Pelican Street, Westmeadows VIC 3049",House,new,1673.0
856,16087017,470.0,2,1,0,$470.00,"10/193 Fitzroy Street, St Kilda VIC 3182",Apartment / Unit / Flat,new,2043.0
857,15165572,360.0,3,1,2,$360,"6 Hornsey Park, Mildura VIC 3500",House,recentlyUpdated,1560.0
858,16087012,295.0,1,1,0,$295.00,"5/19 Bellevue Street, Richmond VIC 3121",Apartment / Unit / Flat,new,1282.0
859,16087010,600.0,2,1,2,$600.00 per week,"11 Spurway Lane, Brunswick VIC 3056",House,new,2607.0
860,16087009,475.0,2,1,1,$475pw,"6/10 Williams Road, Prahran VIC 3181",Apartment / Unit / Flat,new,2064.0
861,16087007,450.0,1,1,1,$450,"410/360 St Kilda Road, Melbourne VIC 3004",Apartment / Unit / Flat,new,1955.0
862,16087001,650.0,3,2,2,$650.00 per week,"434 Elgar Road, Box Hill VIC 3128",House,new,2824.0
863,16086997,600.0,5,2,2,$600,"10 Argo Court, Epping VIC 3076",House,new,2600.0
864,11651930,295.0,1,1,0,$295 per week,"207/5 Dudley Street, Caulfield East VIC 3145",Apartment / Unit / Flat,recentlyUpdated,1282.0
865,16086988,450.0,4,2,2,$450,"7 Historical Drive, Aintree VIC 3336",House,new,1950.0
866,16086987,475.0,1,1,0,$475.00 per week,"3/23 Robe Street, St Kilda VIC 3182",Apartment / Unit / Flat,new,2064.0
867,16086986,630.0,2,1,2,$630 Per Week,"208/5-11 Cole Street, Williamstown VIC 3016",Apartment / Unit / Flat,new,2730.0
868,15742065,450.0,2,1,1,$450pw - Furnished! Carpark!,"613/585 La Trobe Street, Melbourne VIC 3000",Apartment / Unit / Flat,recentlyUpdated,1950.0
869,16086974,360.0,1,1,1,$360,"25/262 Heidelberg Road, Fairfield VIC 3078",Apartment / Unit / Flat,new,1564.0
870,16086966,370.0,3,1,1,$370 p/w,"6 Lagana Drive, Shepparton VIC 3630",House,new,1603.0
871,16086964,380.0,2,1,2,$380 pw,"4/300-308 Mount Dandenong Road, Croydon VIC 3136",Apartment / Unit / Flat,new,1651.0
872,16086961,360.0,2,1,1,$360 per week,"5/15 Wilson Street, Wodonga VIC 3690",Townhouse,new,1564.0
873,16086959,510.0,2,2,1,$510,"2/1125 North Road, Hughesdale VIC 3166",Apartment / Unit / Flat,new,2216.0
874,16086953,650.0,3,2,1,$650.00,"5/1a Lansdowne Road, St Kilda East VIC 3183",Apartment / Unit / Flat,new,2824.0
875,16086949,380.0,2,1,1,$380pw/$1651pcm,"5/38 Josephine Street, Oak Park VIC 3046",Apartment / Unit / Flat,new,1651.0
876,16086948,450.0,4,2,2,$450,"46 Mimosa Way, Burnside Heights VIC 3023",House,new,1950.0
877,16086941,420.0,1,1,1,$420,"107/182 Barkly Street, St Kilda VIC 3182",Apartment / Unit / Flat,new,1825.0
878,16086938,385.0,1,1,1,$385pw/$1673pcm,"2/29 St Elmo Road, Ivanhoe VIC 3079",Apartment / Unit / Flat,new,1673.0
879,15706500,330.0,1,1,0,$330,"12/17-19 Shakespeare Grove, St Kilda VIC 3182",Apartment / Unit / Flat,recentlyUpdated,1434.0
880,16086923,680.0,2,2,0,$680 weekly,"5104/462 Elizabeth Street, Melbourne VIC 3000",Apartment / Unit / Flat,new,2955.0
881,14346725,675.0,3,2,1,$675 per week,"14A Howard Street, Maidstone VIC 3012",Townhouse,recentlyUpdated,2700.0
882,16086920,995.0,4,2,2,$995.00 per week,"23 Smith Street, Richmond VIC 3121",House,new,4324.0
883,16086918,470.0,3,2,2,$470,"42 Innes Court, Berwick VIC 3806",Townhouse,new,2042.0
884,16086910,520.0,3,2,2,$520 pw,"29 Croxteth Way, Wantirna VIC 3152",House,new,2260.0
885,16086909,850.0,5,2,2,$850,"5 Topaz Court, Wantirna South VIC 3152",House,new,3693.0
886,16086906,415.0,2,1,1,$415.00,"4/11 Louise Avenue, Mont Albert VIC 3127",Apartment / Unit / Flat,new,1803.0
887,16086905,415.0,2,1,1,$415.00,"4/11 Louise Avenue, Mont Albert VIC 3127",Apartment / Unit / Flat,new,1803.0
888,15507570,465.0,3,2,1,$465 weekly,"175 a The Blvd, Thomastown VIC 3074",House,leased,2021.0
889,16086903,420.0,3,2,2,$420 Per Week,"7 Bluebell Drive, Craigieburn VIC 3064",House,new,1825.0
890,16086899,620.0,2,2,1,$620,"208/8 Garden Street, South Yarra VIC 3141",Apartment / Unit / Flat,new,2694.0
